number_of_responses,task_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Agreement %: What is your perceived reliability of this source of information?,Optional Comments:
7,6f2ce800-9f8c-4a10-8b58-aef98fa8dad9,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,3 - The source is potentially reliable,0.43,""
7,6a37c4ed-3c61-4ede-8a7b-81e20fce9451,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,3 - The source is potentially reliable,0.57,""
7,6d1ea2b1-43c5-4a6a-af18-2eb98d286cfe,thinktwice-com_20170627T191857.conll.annot,12,1 2 3 4,www.thinktwice.com,Most doctors I asked,2 - The source is somewhat unreliable,0.43,""
7,6a759dc0-4975-4266-8db5-c6ecff99a2f7,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,4 - The source is somewhat reliable,0.57,""
7,6d864389-3d2c-49ae-8831-81e1f08f839c,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,3 - The source is potentially reliable,0.57,""
7,68541100-30fa-4c21-b656-85bc524035a7,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,3 - The source is potentially reliable,0.43,""
7,6f24ebb6-ba0d-41aa-80a3-649aa216477b,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,3 - The source is potentially reliable,0.86,""
7,6b60125e-9ce5-448c-9143-90deaf7a5913,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,3 - The source is potentially reliable,0.57,""
7,68197e2e-d369-47fd-9a53-39c67696a4a9,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,3 - The source is potentially reliable,0.57,""
7,6c7a061b-b2c5-440b-831a-254dc82e10b4,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,3 - The source is potentially reliable,0.57,""
7,6ab66585-5231-498c-89de-e89adf97772a,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,4 - The source is somewhat reliable,0.71,""
7,6a3bcbe7-14e3-442b-a38b-dc1a6d632c24,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,2 - The source is somewhat unreliable,0.43,""
7,63b86fd2-c344-43e6-9e87-13f35d112085,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,3 - The source is potentially reliable,0.71,""
7,6b5583a3-4f29-4c84-ae5a-8a8b7c9aa16c,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",4 - The source is somewhat reliable,0.43,""
7,6725caea-e374-4913-a4e8-635df1ace773,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,3 - The source is potentially reliable,0.57,""
7,641b2b54-078b-464a-a81f-bcb7e65d22f1,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,0.57,""
7,63925c3c-c429-43eb-8027-2ab265d70604,Science-News-for-Students_20160715T223017.conll.annot,45,3 4 5,Science News for Students,a Brazilian team,3 - The source is potentially reliable,0.86,""
7,5d138779-6c7d-4c79-82c4-9380242253f3,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,3 - The source is potentially reliable,0.71,""
7,64a4c03d-d8ed-481c-9a50-8ab2955219f5,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,0.43,""
7,64ed6ee3-ed53-4088-9d9d-9abe63b1c53a,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,62,1 2 3 4 5 6 7 8 9 10,International Medical Council on Vaccination,Effect of measles and measles vaccine on serum cholesterol .,4 - The source is somewhat reliable,0.43,""
7,63fce89f-6467-45de-839c-b65eab901407,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,3 - The source is potentially reliable,0.71,""
7,67f3708f-58bc-498a-80b0-264ea97ce1f7,healthtalk-org_20161031T152854.conll.annot,15,1 2 3 4 5 6 7 8,www.healthtalk.org,A small number of parents that we interviewed,2 - The source is somewhat unreliable,0.43,""
7,5a6952e4-d400-4141-b534-4cc3a3311eea,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,4 - The source is somewhat reliable,0.43,""
7,67d62589-88ea-403f-89ea-380abc271a7b,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,3 - The source is potentially reliable,0.57,""
7,65f14ea0-274a-4784-8eec-0f72d3bdd261,Science-News_20170517T164904.conll.annot,68,12,Science News,Durbin,3 - The source is potentially reliable,0.57,""
7,567d15ae-7e43-4154-b6b3-e036ac1505a2,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,3 - The source is potentially reliable,0.57,""
7,634faeed-3957-41a9-8fbf-832ef78ac42f,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,5 - The source is fully reliable,0.43,""
7,4c3450d3-ddec-413d-bed7-38cbd603b132,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.71,""
7,5e677ddb-c723-422f-aa34-9b6e075b8a6b,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,0.57,""
7,5beb51db-7522-4067-9aec-b325ecb5c1f3,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,2 - The source is somewhat unreliable,0.57,""
7,64cab908-77e8-45fa-80e6-0eadea88a534,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,5 - The source is fully reliable,0.43,""
7,66aa0e61-001a-4316-942c-a81393b19c8e,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,3 - The source is potentially reliable,0.57,""
7,621ff40f-6589-4b66-9ffa-92d6fe6e00d2,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,3 - The source is potentially reliable,0.71,""
7,5a7c955c-664c-447a-9ef3-3b3af0dac807,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",3 - The source is potentially reliable,0.43,""
7,5ac87102-6a10-4ead-be64-972f1df48c69,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",3 - The source is potentially reliable,0.43,""
7,5e198615-911a-43c5-a532-3bb6e28069a4,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),1 - The source is totally unreliable,0.29,""
7,6177d18a-8a90-44b3-be51-7757bc993a55,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,2 - The source is somewhat unreliable,0.43,""
7,5b9f5b03-6f7c-4fc4-a6fe-2ff77d5e96aa,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,1 - The source is totally unreliable,0.71,""
7,6323e3c8-2412-49ca-87bc-d8d22b7a73c4,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,3 - The source is potentially reliable,0.71,""
7,6073bb26-4e64-4494-8764-2ec9bc227197,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,1 - The source is totally unreliable,0.71,""
7,5a433236-6bd4-4b20-b142-43620d354fe5,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,3 - The source is potentially reliable,0.43,""
7,618f2df7-2a52-4d5c-b07f-144a5724626e,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,2 - The source is somewhat unreliable,0.57,""
7,5d0b5fdb-dd3d-4139-83a8-545fb64e328b,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,3 - The source is potentially reliable,0.71,""
7,5c375c42-8683-42df-af61-ad1b40ede14b,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,3 - The source is potentially reliable,0.57,""
7,5c940820-6143-44ba-9c5e-655bcc0e9675,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,0.57,""
7,5a8e70de-dccb-4d28-8e32-01c4365629be,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",3 - The source is potentially reliable,0.57,""
7,588d6708-d08d-4e58-9745-2d53860df382,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,2 - The source is somewhat unreliable,0.43,""
7,5a21c42c-4d45-4fa0-a8cc-e206f72e744c,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,1 - The source is totally unreliable,0.57,""
7,4db58cab-6f35-4e7e-9d89-fc360110465a,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,4 - The source is somewhat reliable,0.71,""
7,573ebb51-f67a-4bef-b887-c8abf9780f84,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,2 - The source is somewhat unreliable,0.86,""
7,59b7d091-e0ec-413e-8766-2ebb2a339745,thinktwice-com_20170627T191857.conll.annot,12,1 2 3 4,www.thinktwice.com,Most doctors I asked,3 - The source is potentially reliable,0.57,""
7,5a6fbbb0-43a5-4335-aa2f-ec9ccd9aba83,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,4 - The source is somewhat reliable,0.57,""
7,54b4915c-0894-48c0-89e4-da818231c2d0,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",3 - The source is potentially reliable,0.57,""
7,5637e86f-f6fb-47c3-801d-ea0e15a10f64,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,0.43,""
7,5a380d85-85bd-4281-a6fe-ede38b216401,ncbi-nlm-nih-gov_20160228T014103.conll.annot,6,1 2 3 4 5 6 7 8 9 10 11 12,www.ncbi.nlm.nih.gov,Serologic studies in 2 dogs and virus isolation from the 3rd dog,4 - The source is somewhat reliable,0.43,""
7,525e16cf-71d1-4d13-8b5d-bfeb56415f95,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,2 - The source is somewhat unreliable,0.43,""
7,57aff85c-3196-493d-9610-6c6546205e32,ncbi-nlm-nih-gov_20160228T014103.conll.annot,6,1 2 3 4 5 6 7 8 9 10 11 12,www.ncbi.nlm.nih.gov,Serologic studies in 2 dogs and virus isolation from the 3rd dog,4 - The source is somewhat reliable,0.43,""
7,561d7e57-02bf-43b4-bda4-b37467552daf,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,4 - The source is somewhat reliable,0.57,""
7,54c38c21-d086-4ef0-857a-b3e756cee88f,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,9,1 2,Stop Mandatory Vaccination,Laura Ballegeer,1 - The source is totally unreliable,0.57,""
7,5684f963-c080-4a8d-94d2-c4fa7cf7f8be,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.86,""
7,54049bc2-f1a5-4952-995d-361e69e1959b,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",4 - The source is somewhat reliable,0.29,""
7,5636f11f-06df-4e56-9c7c-b93bcf868dbd,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,3 - The source is potentially reliable,0.57,""
7,538a47e4-fa70-449b-bf7b-12c79e15b3ca,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),1 - The source is totally unreliable,0.57,""
7,53794a8b-87cd-4157-b6c5-a40dfc15a3bd,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,0.86,""
7,551acf71-81ff-47a1-b9ab-cf51d0de3eeb,ncbi-nlm-nih-gov_20160228T014103.conll.annot,6,1 2 3 4 5 6 7 8 9 10 11 12,www.ncbi.nlm.nih.gov,Serologic studies in 2 dogs and virus isolation from the 3rd dog,4 - The source is somewhat reliable,0.43,""
7,565f8682-51ac-4e02-807b-483c6310ac9f,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,3 - The source is potentially reliable,0.57,""
7,54a6db88-add5-4f56-bd39-dd7a800b58a6,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",4 - The source is somewhat reliable,0.57,""
7,4d6efadf-a375-409f-aa85-15938423c9bc,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,9,1 2,Stop Mandatory Vaccination,Laura Ballegeer,1 - The source is totally unreliable,0.43,""
7,543aeb43-9501-44f0-8cd4-3a3f565f1d28,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,3 - The source is potentially reliable,0.43,""
7,4f968500-3548-46c3-bb00-d8d1fba4afd1,healthtalk-org_20161031T152854.conll.annot,15,1 2 3 4 5 6 7 8,www.healthtalk.org,A small number of parents that we interviewed,1 - The source is totally unreliable,0.43,""
7,374adee2-a559-487f-b35a-bcf4a7a6ffe5,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,1 - The source is totally unreliable,0.57,""
7,52c1fc2c-da21-429e-a80e-ca525c88cfc3,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.86,""
7,51c9dd27-3ee5-4250-a0d9-7b4c985adb0d,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",5 - The source is fully reliable,0.29,""
7,51aff57b-883e-4025-9056-e95e1bb95d5c,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,2 - The source is somewhat unreliable,0.43,""
7,518c7fb8-8c5c-401a-8290-21578844aa67,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,1 - The source is totally unreliable,0.43,""
7,4ef6623c-6ef9-4b2a-9b6e-8ada3d8611ff,KXAN-com_20171002T213140.conll.annot,17,1 2 3 4 5 6 7 8 9 10 11 12 13,KXAN.com,"Jenna Mize , associate veterinarian at the Firehouse Animal Center in Austin ,",4 - The source is somewhat reliable,0.57,""
7,381704f0-f2be-42b7-9cab-f3b4826e6398,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,3 - The source is potentially reliable,0.43,""
7,4f2a0002-468f-4a48-ad11-c6a2732c2413,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,3 - The source is potentially reliable,0.57,""
7,4dae9c44-6562-474a-a38a-f359a927a63d,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",4 - The source is somewhat reliable,0.43,""
7,51602eed-7c03-43ef-828a-6ef457721d21,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,3 - The source is potentially reliable,0.57,""
7,4c741464-06d6-4877-adeb-91da7679c25e,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,1 - The source is totally unreliable,0.71,""
7,4d55e1fa-20cf-4494-9bcf-4fb193652a7f,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,3 - The source is potentially reliable,0.71,""
7,4c10e32d-e18f-4aea-9a69-b26a24655b9e,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),1 - The source is totally unreliable,0.43,""
7,46c3ca53-c9f3-42ba-9a88-f6f30dba4dbd,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,4 - The source is somewhat reliable,0.57,""
7,4b7fe7d0-a6d0-4ff2-be71-709b090e5961,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,0.43,""
7,4c0bb885-76df-4378-87e1-c5b18e4e33c8,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,0.86,""
7,4c1fe9a4-092c-4009-9b5c-69bc8a2403e2,healthtalk-org_20161031T152854.conll.annot,15,1 2 3 4 5 6 7 8,www.healthtalk.org,A small number of parents that we interviewed,1 - The source is totally unreliable,0.43,""
7,485462d1-7861-4b5f-ac28-abfa5a256e1f,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,3 - The source is potentially reliable,0.57,""
7,4ad2cac4-fc15-438f-b6ac-3f2f3f1e0f7a,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",4 - The source is somewhat reliable,0.43,""
7,483a7a9b-7cde-4c06-8d75-d196cb2315f4,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),1 - The source is totally unreliable,0.43,""
7,42180b3a-8cdc-4725-9fbf-38403f5acb45,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,3 - The source is potentially reliable,0.29,""
7,44786684-efe7-404a-85c0-6d27366fd73c,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,3 - The source is potentially reliable,0.57,""
7,45788e2d-bedd-4ce6-9f58-aab5fc2bcec7,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,3 - The source is potentially reliable,0.43,""
7,4a190041-bc4d-416a-bf65-03832c386cbc,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,2 - The source is somewhat unreliable,0.43,""
7,45f5b120-cdde-4267-8b7f-f8779f53fd79,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,2 - The source is somewhat unreliable,0.29,""
7,40c4d577-3f74-4c28-895f-329daa575f3d,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,2 - The source is somewhat unreliable,0.43,""
7,3d7e038d-68e1-423d-bec9-379b7178f9f1,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,4 - The source is somewhat reliable,0.29,""
7,43ba508c-cc67-4309-8412-b67d612b3d86,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,2 - The source is somewhat unreliable,0.43,""
7,40e98004-8bad-4ce5-842b-851b58125573,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,0.57,""
7,45a23aaa-1669-4a17-bf84-c6508e0ea252,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,3 - The source is potentially reliable,0.43,""
7,40b4afc6-a8b7-4d05-a48d-ed4b3227cdbd,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",4 - The source is somewhat reliable,0.57,""
7,48d467ee-659b-4f08-adfa-263cd048e766,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,116,1 2,Stop Mandatory Vaccination,The doctors,2 - The source is somewhat unreliable,0.43,""
7,4968943a-c259-469c-977d-36e7419f1216,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",4 - The source is somewhat reliable,0.43,""
7,471fb305-11bf-467c-89f8-63c25fa71850,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,2 - The source is somewhat unreliable,0.57,""
7,4433326e-dc2c-4798-bc22-423d25ac0043,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,0.57,""
7,4287094a-e5e3-41ae-ae6d-1bc064a6a600,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,4 - The source is somewhat reliable,0.29,""
7,442a85ae-29c3-4ad5-beda-363e32e82e69,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,4 - The source is somewhat reliable,0.57,""
7,3da665c4-e075-4456-8466-fd6d3e8ba3aa,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",I don't know.,0.43,""
7,4095139c-3aa9-4947-a7c9-878b6b190778,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",4 - The source is somewhat reliable,0.43,""
7,3b4f8191-e7b2-49cf-8a12-2b203cc4e988,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",3 - The source is potentially reliable,0.71,""
7,3d9197c6-6417-4754-ad68-19bfbc2644ce,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",3 - The source is potentially reliable,0.57,""
7,4105da96-4540-452a-880a-24fe302b3b04,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,2 - The source is somewhat unreliable,0.57,""
7,32ff714b-7554-4acd-8fd8-4010856e5f69,NaturalNews_20170706T012448.conll.annot,20,1,NaturalNews,CNBC,5 - The source is fully reliable,0.43,""
7,405c7f21-b479-4a05-94fa-e4242fca79a6,NaturalNews_20170706T012448.conll.annot,20,1,NaturalNews,CNBC,5 - The source is fully reliable,0.43,""
7,3ad30e9e-0924-4436-ae15-7e4c3bb46c0d,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,61,1 2 3 4 5 6,International Medical Council on Vaccination,Vikari et al. ( 1979 .,5 - The source is fully reliable,0.29,""
7,40b740ef-83ec-46c5-b870-930471da80e9,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,116,1 2,Stop Mandatory Vaccination,The doctors,3 - The source is potentially reliable,0.43,""
7,3cde5079-efde-4b29-a5ee-7bcf6f7b52dd,Science-News-for-Students_20160715T223017.conll.annot,45,3 4 5,Science News for Students,a Brazilian team,2 - The source is somewhat unreliable,0.57,""
7,382d46ad-b1e7-4e5d-ad1c-26b2df7c0c44,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,2 - The source is somewhat unreliable,0.57,""
7,3a63c67f-4d01-4900-98c3-faea78b02608,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,0.71,""
7,3ba15d1f-f321-40cc-bb93-5564e4322957,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,3 - The source is potentially reliable,0.43,""
7,3665ff04-e2ea-4efb-8c77-18fc9baf5ab6,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",4 - The source is somewhat reliable,0.43,""
7,398005a4-1349-444a-9b3e-fbceb1be48a8,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,1 - The source is totally unreliable,0.86,""
7,39480c6f-0071-44e9-85f4-88b85aa8b304,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,3 - The source is potentially reliable,0.29,""
7,3aabc46f-2715-456e-9d82-2e3814e871e8,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,3 - The source is potentially reliable,0.57,""
7,3a3333c3-2828-4840-8d49-ee14f43147da,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,3 - The source is potentially reliable,0.43,""
7,36b1efe7-66e2-4e26-abf0-b74824878ee4,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",4 - The source is somewhat reliable,0.43,""
7,392a2c37-e1c4-49ad-8bcd-e6d8650a9744,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,0.29,""
7,3173832f-2406-425d-be3f-9bb6fbaa7c7a,Science-News_20170517T164904.conll.annot,68,12,Science News,Durbin,3 - The source is potentially reliable,0.43,""
7,3308bc35-9479-4401-8614-9f6a558bb55e,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,2 - The source is somewhat unreliable,0.43,""
7,378f7a3d-45a2-45b7-b890-f4285ef56880,NaturalNews_20170706T012448.conll.annot,20,1,NaturalNews,CNBC,5 - The source is fully reliable,0.57,""
7,31c54616-9ede-4ae7-ad21-08b14985f454,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),I don't know.,0.71,""
7,2b3d7845-1a22-45f5-9e79-9f260cb81b50,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,3 - The source is potentially reliable,0.43,""
7,3767b3e0-1e96-487d-a375-31c3bf458669,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,3 - The source is potentially reliable,0.43,""
